timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715406339774,3,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-68,text,false,,2629,0,183,1448,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,3
1715406339776,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-69,text,false,,2629,0,183,1448,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339777,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-70,text,false,,2629,0,184,1448,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339778,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-71,text,false,,2629,0,184,1448,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339779,4,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-72,text,false,,2629,0,184,1447,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,4
1715406339783,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-73,text,false,,2629,0,186,1449,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339785,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-75,text,false,,2629,0,186,1447,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339786,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-76,text,false,,2629,0,187,1446,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339789,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-81,text,false,,2629,0,187,1445,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339790,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-77,text,false,,2629,0,187,1445,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
